lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4155,,53.9kg,0.0,6.78,-0.5,/racerphoto/4155.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_5.html,.02,1
2,4463,,53.4kg,0.0,6.87,-0.5,/racerphoto/4463.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_5.html,.00,2
3,4046,,52.0kg,0.0,6.81,-0.5,/racerphoto/4046.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_5.html,.04,3
4,4958,,52.6kg,0.0,6.85,0.0,/racerphoto/4958.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_5.html,.03,4
5,4679,,58.2kg,0.0,6.85,0.0,/racerphoto/4679.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_5.html,.13,5
6,5330,,52.0kg,0.0,6.89,0.0,/racerphoto/5330.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240103_5.html,F.01,6
