lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4369,,55.4kg,0.0,6.94,-0.5,/racerphoto/4369.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240801_7.html,F.02,1
2,3294,,52.3kg,0.0,6.95,-0.5,/racerphoto/3294.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240801_7.html,.09,2
3,3482,,56.2kg,0.0,6.98,0.0,/racerphoto/3482.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240801_7.html,.05,3
4,4961,,47.0kg,0.0,6.94,-0.5,/racerphoto/4961.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240801_7.html,.07,4
5,3619,,52.4kg,0.0,6.98,-0.5,/racerphoto/3619.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240801_7.html,.02,5
6,5093,,52.0kg,0.0,7.06,-0.5,/racerphoto/5093.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240801_7.html,F.03,6
