obs_datetime_label,weather,air_temp_C,wind_speed_m,water_temp_C,wave_height_cm,wind_dir_icon,source_file
水面気象情報　20:33現在,雨,6.0℃,1m,12.0℃,1cm,is-wind2,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240312_1.html
