lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4272,,57.2kg,0.0,6.92,-0.5,/racerphoto/4272.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240311_1.html,F.03,1
2,3831,,52.6kg,0.0,6.96,-0.5,/racerphoto/3831.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240311_1.html,.02,2
3,5007,,53.4kg,0.0,6.96,-0.5,/racerphoto/5007.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240311_1.html,.12,3
4,4047,,53.9kg,0.0,6.94,-0.5,/racerphoto/4047.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240311_1.html,.16,4
5,3551,,45.5kg,1.5,6.89,-0.5,/racerphoto/3551.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240311_1.html,.21,5
6,4273,,53.3kg,0.0,6.89,-0.5,/racerphoto/4273.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240311_1.html,.23,6
