lane,racer_id,name,weight,adjust_weight,exhibition_time,tilt,photo,source_file,ST,course
1,4069,,52.5kg,0.0,6.95,0.0,/racerphoto/4069.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240607_11.html,.12,1
2,4509,,52.0kg,0.0,6.89,-0.5,/racerphoto/4509.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240607_11.html,.06,2
3,4209,,54.6kg,0.0,6.99,-0.5,/racerphoto/4209.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240607_11.html,.13,3
4,3538,,52.8kg,0.0,6.93,-0.5,/racerphoto/3538.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240607_11.html,.07,4
5,4124,,52.0kg,0.0,6.92,-0.5,/racerphoto/4124.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240607_11.html,.11,5
6,3655,,53.2kg,0.0,7.06,0.0,/racerphoto/3655.jpg,download/wakamatsu_off_beforeinfo_html/wakamatsu_beforeinfo_20_20240607_11.html,.11,6
