first,second,third,odds
5,1338,4,1146.0
4,1649,3,656.7
5,2469,4,1551.0
4,1,1302,3.0
3,2039,2,788.7
5,2783,4,2493.0
5,1,1885,4.0
5,1,2529,4.0
3,2670,2,3372.0
4,2813,3,3554.0
6,1,2604,6.0
6,1,1025,5.0
3,3507,2,1366.0
4,3704,3,1747.0
5,2989,4,2617.0
