first,second,third,odds
6,1,2840,6.0
6,1,2155,6.0
6,1,1737,6.0
6,1,2118,5.0
3,2,2367,2.0
3,1653,2,3056.0
4,2775,3,3400.0
5,1547,4,3056.0
