first,second,third,odds
4,1029,3,13.6
3,1,1311,2.0
4,2223,3,76.0
5,1069,4,154.4
4,1,1157,4.0
4,1,1180,3.0
3,1905,2,53.7
6,1,1180,6.0
3,1333,2,74.3
4,2272,3,43.4
5,1278,4,131.6
