first,second,third,odds
4,1253,3,1140.0
5,1033,4,1262.0
4,1,1125,4.0
6,1,1915,6.0
6,1,1600,6.0
3,2,1366,2.0
3,2055,2,2393.0
4,1682,3,1032.0
5,1239,4,1211.0
