first,second,third,odds
3,1,1998,2.0
4,1213,3,3709.0
5,1761,4,4148.0
4,1,2795,3.0
3,2,1031,2.0
3,1179,2,3384.0
5,2642,4,3977.0
5,1,1707,5.0
5,1,1786,5.0
5,1,1358,4.0
5,1,1988,4.0
3,2,2642,2.0
3,1958,2,3325.0
4,2624,3,4193.0
6,1,2554,5.0
3,2,1377,2.0
5,1165,4,3639.0
