first,second,third,odds
4,1,1461,3.0
3,1169,2,1978.0
5,1780,4,2923.0
5,1,1050,5.0
5,1,1001,4.0
3,2,1297,2.0
4,1341,3,2594.0
6,1,1625,5.0
4,1097,3,3060.0
