first,second,third,odds
3,2,1024,2.0
6,1,1095,6.0
6,1,2327,6.0
6,1,1125,6.0
3,2,2860,2.0
3,1178,2,1139.0
4,1810,3,1464.0
5,1108,4,1105.0
