first,second,third,odds
3,1,1147,2.0
4,1952,3,212.7
5,1547,4,531.3
4,1,1106,4.0
3,1726,2,93.8
3,1211,2,610.4
6,1,1044,6.0
3,1776,2,106.2
4,1103,3,29.7
