first,second,third,odds
3,1,1361,2.0
3,1,1837,2.0
4,1762,3,1645.0
5,2240,4,2104.0
4,1,1146,4.0
3,1081,2,1378.0
5,1,1818,5.0
5,1,1529,4.0
3,2184,2,2713.0
4,1015,3,1173.0
6,1,1490,6.0
3,1607,2,2611.0
4,1012,3,899.6
5,1622,4,2054.0
