first,second,third,odds
5,1480,4,2184.0
5,1432,4,1610.0
3,2,1456,2.0
3,1480,2,2226.0
4,1420,3,2080.0
3,2,1318,2.0
3,1672,2,1420.0
4,1868,3,1603.0
5,1539,4,1688.0
