first,second,third,odds
3,1,1247,2.0
4,2208,3,757.5
5,1705,4,1160.0
4,1,1007,3.0
3,2,1202,2.0
3,2736,2,814.7
5,2156,4,1171.0
3,1960,2,1502.0
4,1754,3,1615.0
6,1,1547,6.0
3,2842,2,348.8
4,2798,3,276.3
5,2350,4,643.2
