first,second,third,odds
4,1,1056,3.0
4,1,1029,3.0
3,1237,2,1026.0
5,1472,4,1849.0
5,1,1081,4.0
3,1019,2,1022.0
4,1407,3,1767.0
4,1691,3,1186.0
5,1465,4,1314.0
