first,second,third,odds
3,1,2126,2.0
4,1,3022,3.0
5,1060,4,2781.0
5,1,1448,5.0
5,1,1669,4.0
5,1,2398,4.0
3,2,1265,2.0
3,1292,2,2813.0
4,1697,3,2985.0
6,1,2405,5.0
