first,second,third,odds
4,1,1087,3.0
3,1207,2,327.1
5,1539,4,949.4
4,1511,3,1368.0
6,1,1436,6.0
6,1,1357,6.0
6,1,3241,6.0
3,2,1399,2.0
3,3263,2,1785.0
4,3849,3,2061.0
5,3445,4,2566.0
