first,second,third,odds
5,1005,4,1377.0
5,1768,4,2653.0
5,1749,4,2452.0
5,1,1961,4.0
5,1,1892,4.0
3,3236,2,2790.0
4,2048,3,2697.0
6,1,1659,6.0
6,1,2263,5.0
3,1749,2,2263.0
4,1973,3,2452.0
5,2247,4,3142.0
