first,second,third,odds
4,1,1609,3.0
5,1088,4,2375.0
5,1,1496,5.0
5,1,1102,4.0
3,2,1941,2.0
6,1,1035,6.0
6,1,1496,6.0
6,1,1690,5.0
3,2,2854,2.0
4,1698,3,4092.0
