first,second,third,odds
5,1146,4,1973.0
3,1204,2,1278.0
5,2072,4,2152.0
5,1,1158,4.0
5,1,1728,4.0
3,1667,2,2209.0
4,2209,3,2900.0
6,1,1318,6.0
6,1,1917,5.0
3,1544,2,2471.0
4,1667,3,2875.0
5,2489,4,2926.0
