first,second,third,odds
3,1,2142,2.0
5,1182,4,4350.0
4,1,1765,3.0
5,1031,4,2993.0
5,1,1470,5.0
5,1,1140,5.0
5,1,1867,4.0
3,2,1137,2.0
3,1485,2,3907.0
4,2078,3,4178.0
6,1,1875,5.0
