first,second,third,odds
3,1,2188,2.0
4,1,1715,3.0
5,1336,4,2644.0
5,1,1084,5.0
5,1,1032,5.0
5,1,1866,4.0
3,2,1364,2.0
3,1007,2,2489.0
4,1282,3,2080.0
6,1,1567,5.0
