first,second,third,odds
4,1587,3,1149.0
5,1311,4,1748.0
3,1709,2,1069.0
5,1124,4,1320.0
3,1287,2,1880.0
4,1175,3,1668.0
6,1,1429,6.0
6,1,1062,6.0
3,2,1591,2.0
3,2651,2,1767.0
4,2324,3,1354.0
5,1677,4,1539.0
