first,second,third,odds
3,1,1739,2.0
4,1,2444,3.0
5,1357,4,4347.0
5,1,1177,5.0
5,1,1180,5.0
5,1,1638,4.0
3,2,1801,2.0
4,1387,3,4110.0
6,1,1357,6.0
6,1,3560,5.0
3,2,1732,2.0
4,1225,3,5448.0
5,1314,4,4759.0
