first,second,third,odds
4,1531,3,17.4
5,1153,4,200.9
4,2220,3,41.6
5,1409,4,474.9
4,1,1558,4.0
4,1,1708,3.0
4,1,2400,3.0
3,2537,2,49.0
5,1930,4,548.3
5,1,2400,4.0
3,1930,2,1057.0
4,1930,3,1287.0
6,1,2277,6.0
3,2018,2,22.6
4,2277,3,29.0
5,2775,4,210.9
