first,second,third,odds
4,1557,3,145.2
4,1,1071,3.0
4,1,1303,3.0
3,2,2367,2.0
3,2007,2,300.6
5,1522,4,451.7
4,1017,3,360.9
3,2,1290,2.0
3,1079,2,39.1
4,1557,3,102.1
