first,second,third,odds
3,1,1371,2.0
4,1224,3,2135.0
5,1423,4,2486.0
4,1,1095,4.0
3,2,1037,2.0
3,1281,2,2467.0
5,1,1882,5.0
3,2,1753,2.0
3,1177,2,2069.0
4,1021,3,1556.0
