first,second,third,odds
4,1268,3,929.4
5,1177,4,1615.0
3,1019,2,829.0
6,1,1494,6.0
6,1,1066,6.0
6,1,1391,6.0
6,1,1422,5.0
3,2,2189,2.0
3,1766,2,2228.0
4,2252,3,2228.0
5,1685,4,1999.0
