first,second,third,odds
4,1311,3,101.0
5,1042,4,641.8
4,1,1098,3.0
3,1129,2,95.2
5,1161,4,549.3
5,1,1024,4.0
6,1,1016,6.0
3,1150,2,129.0
4,1283,3,173.9
5,1370,4,489.7
