first,second,third,odds
3,1,1370,2.0
4,2186,3,1135.0
5,2287,4,1885.0
4,1,1129,4.0
3,1960,2,683.9
5,1141,4,751.0
5,1,1036,5.0
3,2054,2,2054.0
4,1347,3,1512.0
6,1,1403,6.0
6,1,1133,6.0
3,2883,2,704.9
4,2009,3,349.0
5,2028,4,934.4
