first,second,third,odds
3,1,1406,2.0
4,1,3297,3.0
5,1458,4,4695.0
5,1,1539,5.0
5,1,1573,4.0
3,2,2052,2.0
4,1420,3,5226.0
6,1,1276,6.0
6,1,2147,5.0
3,2,1582,2.0
