first,second,third,odds
3,1,2302,2.0
4,1,2343,3.0
5,1,1480,5.0
5,1,1014,5.0
5,1,2237,4.0
3,2,1474,2.0
3,1371,2,3076.0
4,1556,3,2832.0
6,1,1930,5.0
