first,second,third,odds
4,1,2565,3.0
5,1761,4,2985.0
5,1,1959,5.0
5,1,1389,4.0
5,1,2274,4.0
3,2,1420,2.0
3,1249,2,1970.0
4,1864,3,3057.0
