first,second,third,odds
4,1,1081,3.0
5,1093,4,2091.0
5,1,1047,4.0
5,1,1718,4.0
3,1006,2,1866.0
4,1644,3,2564.0
6,1,2177,5.0
3,1003,2,2387.0
4,1109,3,2545.0
5,1334,4,2395.0
