first,second,third,odds
4,1004,3,276.2
4,1,1006,3.0
3,1267,2,341.3
5,1418,4,1002.0
4,1005,3,1085.0
6,1,1029,6.0
3,1108,2,398.2
4,1260,3,582.8
5,1144,4,798.2
