first,second,third,odds
3,1,1198,2.0
4,1,1074,3.0
4,1,3235,3.0
5,2173,4,3347.0
5,1,3065,5.0
5,1,2065,4.0
3,2,2721,2.0
4,1645,3,3733.0
6,1,1915,6.0
6,1,2311,5.0
3,2,1128,2.0
