first,second,third,odds
4,1,1878,3.0
3,2,1354,2.0
3,1171,2,2924.0
5,2264,4,5519.0
5,1,1517,5.0
3,2,2336,2.0
4,1066,3,3109.0
6,1,2164,6.0
6,1,1415,5.0
3,2,2373,2.0
4,1126,3,4050.0
