first,second,third,odds
5,1226,4,612.6
3,1,1989,2.0
4,1811,3,615.9
5,2540,4,2194.0
4,1,1442,4.0
4,1,1387,3.0
3,1470,2,681.4
5,2184,4,1447.0
5,1,1847,4.0
5,1,1507,4.0
3,3339,2,2940.0
4,2582,3,2174.0
6,1,1939,6.0
3,3680,2,452.9
4,1908,3,210.1
5,2749,4,1214.0
