first,second,third,odds
3,1,1359,2.0
3,1,1186,2.0
4,1628,3,2442.0
5,1685,4,1575.0
4,1,1037,4.0
3,1375,2,2357.0
5,1056,4,2188.0
5,1,1024,5.0
5,1,1243,4.0
5,1,1872,4.0
3,2006,2,3663.0
4,1471,3,1337.0
6,1,1243,6.0
6,1,1504,5.0
3,1802,2,3179.0
4,1605,3,1728.0
5,1532,4,2174.0
