first,second,third,odds
4,1,1010,3.0
3,2,1013,2.0
6,1,1049,6.0
6,1,1959,6.0
6,1,1800,5.0
3,2,2317,2.0
3,1303,2,2348.0
4,1704,3,3056.0
5,1664,4,2906.0
