first,second,third,odds
4,1,1253,3.0
4,1,1214,3.0
3,1364,2,918.4
5,2274,4,2778.0
5,1,1109,4.0
5,1,1422,4.0
3,1308,2,1925.0
4,1437,3,2709.0
6,1,1283,6.0
6,1,1127,5.0
3,1259,2,1026.0
4,2218,3,2209.0
5,1859,4,2139.0
