first,second,third,odds
3,1,1238,2.0
5,1040,4,2699.0
4,1,1413,3.0
5,1,1157,4.0
5,1,2323,4.0
3,1161,2,2539.0
4,1193,3,2561.0
6,1,2583,5.0
3,1253,2,3525.0
4,1248,3,3943.0
5,1664,4,3367.0
