first,second,third,odds
4,1240,3,221.7
5,1557,4,721.2
3,1107,2,286.0
5,1196,4,959.2
3,1292,2,1544.0
4,1378,3,1301.0
6,1,1691,6.0
3,3352,2,552.1
4,2862,3,594.5
5,2584,4,1134.0
