first,second,third,odds
5,1273,4,2337.0
4,1094,3,2241.0
6,1,1335,6.0
6,1,1185,6.0
6,1,1308,5.0
3,2,2071,2.0
3,1164,2,1661.0
4,1817,3,3116.0
5,1079,4,1807.0
