first,second,third,odds
5,1359,4,2480.0
3,1,1694,2.0
5,1466,4,3388.0
4,1,1940,3.0
5,1,1879,4.0
5,1,3084,4.0
3,2506,2,3759.0
4,1659,3,2586.0
6,1,2506,5.0
5,1173,4,2382.0
