first,second,third,odds
3,1,1481,2.0
4,1334,3,1460.0
5,1409,4,2035.0
3,1251,2,891.5
5,1243,4,1752.0
5,1,1012,4.0
5,1,1599,4.0
3,1651,2,2550.0
4,1380,3,1848.0
6,1,1192,5.0
3,1012,2,1815.0
