first,second,third,odds
4,2159,3,31.6
5,1453,4,175.9
3,1,1829,2.0
4,2659,3,97.1
5,1643,4,288.4
4,1,1413,4.0
4,1,1482,3.0
4,1,2567,3.0
3,2,1791,2.0
3,3127,2,86.2
5,2064,4,223.2
5,1,1214,4.0
3,1508,2,729.8
4,1290,3,704.9
6,1,1947,6.0
3,2567,2,29.7
4,2517,3,22.8
