first,second,third,odds
3,1,1768,2.0
5,1445,4,2696.0
5,1,1163,5.0
5,1,1578,4.0
3,1652,2,2313.0
6,1,1181,6.0
6,1,1385,5.0
3,1304,2,2110.0
5,1040,4,1629.0
