first,second,third,odds
3,1,1108,2.0
4,1453,3,1667.0
5,1378,4,2425.0
4,1,1052,4.0
3,1017,2,980.4
5,1,1292,5.0
3,1067,2,1945.0
6,1,1915,6.0
3,1589,2,2594.0
4,1076,3,983.0
5,1228,4,1770.0
