first,second,third,odds
3,1,1656,2.0
4,1,1018,3.0
5,1,1051,5.0
5,1,1337,4.0
6,1,1833,6.0
6,1,3339,5.0
3,2,1662,2.0
3,1401,2,4729.0
4,1094,3,4106.0
5,1253,4,3606.0
