first,second,third,odds
4,1304,3,996.2
5,1359,4,1784.0
3,1721,2,953.8
5,1182,4,1298.0
5,1,1136,4.0
5,1,1555,4.0
3,1952,2,2718.0
4,1310,3,1634.0
3,1106,2,1378.0
5,1140,4,1607.0
