first,second,third,odds
6,1,1770,6.0
6,1,1822,6.0
6,1,1804,6.0
6,1,1115,5.0
3,2,2454,2.0
3,2001,2,1509.0
4,2191,3,1658.0
5,1643,4,1534.0
