first,second,third,odds
6,1,1641,6.0
6,1,1630,6.0
6,1,1119,6.0
6,1,2145,5.0
3,2,1970,2.0
3,1391,2,2839.0
4,1641,3,3196.0
5,1188,4,2401.0
