first,second,third,odds
4,1325,3,491.0
4,1,1231,3.0
4,1,1940,3.0
3,2,1097,2.0
3,1910,2,1206.0
5,2526,4,2665.0
4,2310,3,3191.0
6,1,1237,6.0
3,2,1087,2.0
4,2378,3,958.8
