first,second,third,odds
3,1,1053,2.0
4,1,1102,3.0
4,1,1927,3.0
3,2,1856,2.0
3,1087,2,3113.0
5,1,1839,5.0
3,2,2850,2.0
6,1,4305,6.0
3,2,3113,2.0
