first,second,third,odds
5,1002,4,1059.0
5,1,1018,4.0
3,1056,2,1358.0
6,1,1090,6.0
6,1,1993,6.0
6,1,1891,5.0
3,2106,2,2288.0
4,2026,3,1872.0
5,2331,4,2874.0
