first,second,third,odds
6,1,1308,6.0
6,1,1326,6.0
6,1,1015,6.0
6,1,1600,5.0
3,2,1549,2.0
3,1447,2,1956.0
4,2058,3,2617.0
5,1639,4,2706.0
