first,second,third,odds
4,1,1463,3.0
3,2,1295,2.0
6,1,1380,6.0
6,1,5305,6.0
6,1,1139,6.0
6,1,2533,5.0
3,2,4140,2.0
3,1088,2,2738.0
4,1732,3,2738.0
5,1154,4,2782.0
