first,second,third,odds
5,1,1032,4.0
4,1171,3,1983.0
6,1,1025,6.0
6,1,1517,6.0
6,1,2507,5.0
3,2,1411,2.0
3,1754,2,3890.0
4,2036,3,2889.0
5,1676,4,2615.0
