first,second,third,odds
3,1,2225,2.0
4,1,3070,3.0
5,1342,4,3282.0
5,1,1251,5.0
5,1,1594,5.0
5,1,1666,4.0
3,2,2763,2.0
4,1342,3,3767.0
6,1,3070,5.0
