first,second,third,odds
4,1474,3,205.3
5,1322,4,638.2
4,1,1026,3.0
3,1467,2,219.7
5,1292,4,669.5
3,1146,2,967.6
4,1336,3,1111.0
6,1,2573,6.0
3,2,1148,2.0
3,3271,2,1069.0
4,3829,3,1191.0
5,3171,4,1852.0
