first,second,third,odds
4,1447,3,2200.0
5,1441,4,2104.0
4,1,1205,3.0
3,1026,2,1958.0
5,1,1278,4.0
3,2,1176,2.0
3,1423,2,1993.0
4,1039,3,1711.0
